,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,MeanWorkingTime
2142,2.0,3.0,,0,Travel_Frequently,Sales,21,4,Medical,2,Research Scientist,Single,182000,0.0,17,0,8.0,3,7,7,7,3,3,7.0172857815441665
2143,3.0,3.0,3.0,0,Non-Travel,Research & Development,2,4,Other,1,Research Scientist,Single,20960,7.0,11,3,10.0,2,8,1,7,3,3,9.49751412429361
2144,2.0,3.0,3.0,1,Travel_Rarely,Research & Development,29,4,Technical Degree,1,Sales Representative,Divorced,28860,3.0,13,0,10.0,4,7,7,7,3,3,8.3906244064575
2145,4.0,1.0,2.0,0,Travel_Rarely,Sales,1,4,Life Sciences,2,Sales Representative,Single,20330,2.0,15,1,5.0,5,3,1,2,3,3,6.765892330383333
2146,4.0,2.0,2.0,0,Travel_Rarely,Research & Development,18,2,Life Sciences,1,Research Scientist,Single,36220,1.0,25,0,2.0,0,2,2,1,3,4,7.9820996732025
2147,3.0,4.0,4.0,0,Travel_Rarely,Research & Development,10,4,Other,1,Sales Executive,Married,42330,1.0,11,0,10.0,5,10,0,8,3,3,6.819500237416666
2148,,2.0,3.0,0,Travel_Frequently,Research & Development,19,3,Medical,3,Laboratory Technician,Single,36810,3.0,17,1,22.0,2,0,0,0,3,3,5.978748241912778
2149,3.0,2.0,3.0,0,Travel_Rarely,Sales,29,1,Marketing,1,Laboratory Technician,Divorced,54600,6.0,13,2,21.0,3,19,15,2,3,3,8.400860404896388
2150,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,27,3,Other,2,Laboratory Technician,Divorced,21870,1.0,18,1,2.0,1,2,2,2,1,3,5.993010869565
2151,4.0,3.0,3.0,1,Travel_Rarely,Research & Development,5,3,Technical Degree,1,Sales Executive,Married,96020,1.0,13,1,10.0,3,10,1,1,3,3,6.479733992466945
2152,3.0,1.0,3.0,1,Travel_Rarely,Research & Development,18,2,Life Sciences,2,Laboratory Technician,Single,28360,0.0,20,0,6.0,3,5,0,3,2,4,7.703856421356389
2153,1.0,4.0,3.0,0,Travel_Rarely,Sales,9,1,Marketing,4,Research Director,Married,40890,0.0,18,0,10.0,2,9,6,7,4,3,6.166816415180556
2154,4.0,3.0,3.0,0,Travel_Rarely,Sales,1,3,Marketing,2,Sales Executive,Married,166270,3.0,12,0,10.0,5,7,1,7,2,3,6.711335009578334
2155,4.0,1.0,4.0,0,Travel_Rarely,Sales,4,3,Medical,1,Research Scientist,Single,26190,6.0,12,1,10.0,3,7,5,7,2,3,7.706544995408611
2156,3.0,4.0,3.0,0,Non-Travel,Research & Development,1,3,Medical,5,Sales Executive,Married,56790,0.0,13,0,10.0,2,9,7,5,2,3,7.9841856600188885
2157,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,20,2,Medical,5,Laboratory Technician,Married,154020,4.0,21,0,25.0,3,3,1,2,2,4,10.441048085900833
2158,4.0,2.0,3.0,1,Travel_Rarely,Sales,8,1,Other,1,Laboratory Technician,Single,59850,2.0,13,3,9.0,1,5,1,0,2,3,9.797106082375278
2159,2.0,2.0,2.0,1,Travel_Rarely,Research & Development,3,2,Technical Degree,3,Laboratory Technician,Single,25790,9.0,19,1,10.0,1,8,7,7,3,3,10.018041894353333
2160,2.0,1.0,3.0,0,Travel_Rarely,Research & Development,6,4,Medical,1,Sales Executive,Married,30410,1.0,11,1,9.0,2,9,0,8,2,3,10.361327825670278
2161,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,26,1,Medical,2,Healthcare Representative,Single,34470,0.0,14,0,9.0,5,8,1,7,3,3,5.976122448979444
2162,4.0,3.0,2.0,0,Non-Travel,Research & Development,1,2,Medical,1,Sales Executive,Divorced,195130,1.0,12,1,10.0,1,10,9,6,2,3,10.101002109704444
2163,3.0,2.0,3.0,0,Non-Travel,Sales,6,3,Life Sciences,1,Research Director,Single,27730,1.0,11,0,19.0,3,19,11,9,3,3,7.795501133786667
2164,4.0,2.0,4.0,1,Travel_Frequently,Research & Development,3,1,Life Sciences,1,Sales Executive,Single,71040,1.0,14,1,3.0,3,3,2,2,3,3,9.135941290635555
2165,1.0,1.0,4.0,1,Travel_Rarely,Sales,5,3,Life Sciences,1,Laboratory Technician,Married,63220,4.0,11,1,10.0,2,3,1,2,3,3,6.027372245663333
2166,3.0,3.0,2.0,0,Non-Travel,Research & Development,4,3,Life Sciences,2,Laboratory Technician,Married,20830,0.0,12,2,21.0,3,20,2,10,2,3,9.71015695573611
2167,4.0,3.0,3.0,0,Travel_Rarely,Sales,11,3,Technical Degree,2,Manufacturing Director,Married,83810,4.0,15,1,23.0,3,19,9,11,3,3,6.629416786916667
2168,4.0,2.0,3.0,0,Travel_Rarely,Sales,3,2,Medical,3,Manufacturing Director,Single,26910,6.0,16,1,36.0,6,7,7,7,3,3,7.99540802213
2169,3.0,3.0,3.0,0,Non-Travel,Research & Development,1,1,Life Sciences,1,Laboratory Technician,Divorced,42860,9.0,15,0,6.0,6,4,0,0,3,3,7.337527538314166
2170,4.0,4.0,2.0,0,Travel_Rarely,Research & Development,3,2,Technical Degree,2,Research Director,Divorced,26590,0.0,24,3,10.0,2,9,1,6,3,4,7.418435734463055
2171,3.0,4.0,3.0,0,Travel_Rarely,Sales,4,3,Medical,2,Sales Executive,Single,94340,1.0,13,1,9.0,3,9,8,8,2,3,5.998701388888889
2172,3.0,1.0,3.0,0,Travel_Frequently,Sales,1,4,Other,2,Healthcare Representative,Divorced,55610,0.0,11,0,10.0,2,9,1,7,2,3,7.690605200945556
2173,3.0,3.0,3.0,0,Travel_Frequently,Sales,1,2,Technical Degree,2,Manager,Single,66460,1.0,13,1,9.0,2,9,1,1,2,3,9.508205128205
2174,3.0,2.0,3.0,0,Travel_Rarely,Sales,18,2,Life Sciences,4,Manufacturing Director,Divorced,77250,1.0,13,1,33.0,2,33,0,10,3,3,9.480235307621667
2175,2.0,1.0,3.0,0,Travel_Rarely,Sales,2,4,Life Sciences,1,Research Scientist,Divorced,107250,3.0,18,0,11.0,5,7,1,7,2,3,6.5859557438794445
2176,3.0,1.0,4.0,0,Travel_Rarely,Sales,4,3,Life Sciences,2,Research Scientist,Single,88470,1.0,16,0,10.0,3,10,9,6,4,3,7.233560813900278
2177,4.0,4.0,2.0,0,Travel_Rarely,Research & Development,6,2,Medical,4,Research Scientist,Married,20450,3.0,19,0,7.0,3,3,1,2,3,3,6.2904
2178,3.0,1.0,2.0,1,Travel_Rarely,Sales,1,4,Technical Degree,2,Sales Executive,Married,10090,7.0,13,2,31.0,3,10,5,9,4,3,8.488845153664167
2179,2.0,2.0,3.0,0,Travel_Rarely,Research & Development,14,4,Medical,1,Research Scientist,Married,33480,3.0,22,0,7.0,2,4,0,3,1,4,6.1172304613933335
2180,1.0,1.0,2.0,0,Travel_Frequently,Sales,16,2,Life Sciences,1,Research Scientist,Married,12810,2.0,11,0,17.0,2,15,6,13,3,3,6.086681839402222
2181,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,2,1,Life Sciences,2,Research Scientist,Single,28190,1.0,20,0,11.0,2,10,0,8,2,4,7.596445652173889
2182,3.0,,3.0,0,Travel_Rarely,Research & Development,2,3,Life Sciences,2,Laboratory Technician,Married,48510,8.0,18,0,5.0,2,1,0,0,3,3,7.097427983538889
2183,4.0,2.0,2.0,0,Travel_Rarely,Research & Development,4,1,Medical,3,Manufacturing Director,Single,40280,3.0,14,0,29.0,3,5,0,3,3,3,7.494571708271945
2184,4.0,4.0,4.0,0,Non-Travel,Research & Development,1,4,Medical,2,Sales Executive,Single,27200,1.0,22,1,0.0,2,0,0,0,3,4,7.905436671238889
2185,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,1,4,Other,2,Research Director,Married,81200,0.0,13,0,10.0,2,9,0,0,2,3,7.180452898550556
2186,4.0,4.0,3.0,0,Travel_Frequently,Research & Development,26,4,Medical,1,Research Director,Single,46470,3.0,17,0,8.0,3,6,0,0,4,3,7.352186609686389
2187,1.0,3.0,2.0,1,Travel_Rarely,Research & Development,19,3,Technical Degree,1,Human Resources,Single,46800,6.0,14,3,24.0,0,19,3,8,4,3,8.682690900777223
2188,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,24,4,Life Sciences,2,Laboratory Technician,Married,32210,4.0,15,2,33.0,2,19,15,9,3,3,10.380261904761667
2189,1.0,3.0,3.0,0,Non-Travel,Sales,1,2,Life Sciences,2,Research Scientist,Divorced,86210,1.0,17,1,5.0,1,5,0,0,3,3,6.379191176470555
2190,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,3,3,Life Sciences,2,Sales Executive,Divorced,45770,5.0,11,1,15.0,3,12,11,8,2,3,6.479356113435555
2191,2.0,3.0,3.0,0,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Research Scientist,Married,45530,4.0,18,1,10.0,2,8,7,7,4,3,7.1769491927825
2192,3.0,4.0,4.0,1,Travel_Frequently,Research & Development,2,2,Medical,2,Manufacturing Director,Single,53960,7.0,17,1,3.0,2,1,0,0,1,3,7.673500228623611
2193,4.0,3.0,2.0,1,Travel_Frequently,Research & Development,1,2,Medical,1,Manufacturing Director,Married,67960,0.0,13,0,5.0,2,4,3,2,3,3,9.072801783264723
2194,4.0,3.0,3.0,0,Travel_Frequently,Research & Development,7,3,Medical,2,Sales Representative,Divorced,76250,1.0,15,0,4.0,2,4,0,3,2,3,6.375856481481389
2195,3.0,4.0,4.0,0,Travel_Rarely,Research & Development,10,4,Other,2,Laboratory Technician,Single,74120,1.0,24,0,14.0,4,14,4,11,3,4,7.906698939603333
2196,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,2,3,Life Sciences,2,Healthcare Representative,Married,111590,1.0,12,0,5.0,2,5,0,4,3,3,6.683007544581389
2197,4.0,3.0,2.0,1,Travel_Rarely,Research & Development,15,2,Life Sciences,2,Sales Executive,Married,49600,1.0,15,0,10.0,3,10,6,7,2,3,10.886272055316944
2198,1.0,4.0,4.0,0,Travel_Rarely,Research & Development,17,4,Technical Degree,2,Healthcare Representative,Married,104750,3.0,11,1,8.0,3,5,1,4,3,3,10.322546695402222
2199,2.0,2.0,3.0,0,Travel_Frequently,Research & Development,20,3,Medical,2,Sales Executive,Married,148140,2.0,11,1,14.0,2,4,3,2,2,3,7.075589708560833
2200,4.0,4.0,2.0,0,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Sales Executive,Divorced,191410,3.0,12,1,12.0,2,6,3,3,3,3,10.66936308693611
2201,3.0,3.0,3.0,0,Travel_Rarely,Research & Development,2,2,Medical,1,Healthcare Representative,Married,54050,7.0,15,0,8.0,3,6,1,3,4,3,10.39074152542361
2202,2.0,4.0,4.0,0,Travel_Frequently,Research & Development,2,3,Medical,1,Sales Executive,Married,87930,6.0,17,0,8.0,2,5,1,2,3,3,7.778146961063611
2203,3.0,2.0,2.0,0,Travel_Rarely,Research & Development,1,4,Medical,5,Research Director,Married,191890,0.0,12,1,4.0,3,3,1,2,3,3,10.395856950067222
2204,3.0,3.0,3.0,0,Non-Travel,Research & Development,29,2,Life Sciences,2,Sales Executive,Married,38750,3.0,15,0,13.0,3,6,0,5,3,3,6.594622175141111
2205,1.0,3.0,2.0,0,Travel_Rarely,Research & Development,7,4,Life Sciences,1,Sales Executive,Married,22160,2.0,13,3,6.0,2,3,1,2,2,3,7.208837844254444
2206,4.0,3.0,2.0,0,Travel_Frequently,Research & Development,2,1,Life Sciences,2,Sales Executive,Married,117130,2.0,14,0,24.0,2,5,0,2,3,3,9.08619585687361
2207,1.0,3.0,1.0,0,Travel_Rarely,Research & Development,2,2,Medical,1,Laboratory Technician,Single,78610,1.0,14,2,20.0,1,20,1,8,3,3,9.686829297245833
2208,4.0,4.0,3.0,0,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Human Resources,Married,37080,1.0,16,2,6.0,2,6,4,4,3,3,10.314973708276112
2209,4.0,3.0,3.0,1,Travel_Rarely,Research & Development,2,5,Life Sciences,1,Research Scientist,Single,137700,1.0,18,1,8.0,3,8,7,7,4,3,10.00466183574861
2210,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,2,2,Other,3,Laboratory Technician,Single,53040,0.0,20,1,5.0,2,4,1,1,3,4,6.323119288119167
2211,3.0,1.0,3.0,0,Travel_Rarely,Sales,23,3,Marketing,3,Research Scientist,Married,26420,0.0,13,1,21.0,3,20,0,9,3,3,6.129594856865555
2212,3.0,1.0,1.0,0,Travel_Rarely,Research & Development,5,2,Life Sciences,1,Healthcare Representative,Married,27590,9.0,18,1,12.0,6,5,0,4,3,3,6.506946759259167
2213,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,20,5,Life Sciences,2,Manager,Single,68040,4.0,13,1,8.0,1,3,0,2,3,3,7.468182819383055
2214,3.0,4.0,3.0,0,Travel_Frequently,Research & Development,6,4,Medical,2,Research Director,Single,61420,2.0,15,1,10.0,2,2,2,2,3,3,7.665282466010278
2215,1.0,4.0,2.0,0,Travel_Rarely,Research & Development,1,4,Medical,2,Sales Executive,Married,25000,4.0,14,2,7.0,2,3,0,2,1,3,7.995907331511667
2216,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,29,4,Life Sciences,1,Research Scientist,Single,63890,0.0,22,0,8.0,2,7,0,7,2,4,6.798512802926111
2217,2.0,1.0,2.0,0,Travel_Rarely,Sales,9,3,Life Sciences,1,Laboratory Technician,Single,111030,1.0,12,0,10.0,5,10,0,9,2,3,6.206890838206389
2218,1.0,1.0,3.0,1,Travel_Frequently,Sales,6,5,Medical,2,Healthcare Representative,Single,23420,3.0,18,0,20.0,2,4,1,3,3,3,7.049729052823055
2219,3.0,4.0,3.0,1,Travel_Frequently,Sales,3,2,Marketing,2,Laboratory Technician,Single,68110,0.0,15,1,9.0,2,8,7,7,3,3,8.612993956299167
2220,4.0,4.0,2.0,0,Travel_Rarely,Sales,1,3,Medical,2,Manager,Single,22970,6.0,18,2,29.0,2,20,12,7,2,3,6.248981481481389
2221,4.0,1.0,3.0,0,Travel_Rarely,Sales,22,3,Life Sciences,2,Laboratory Technician,Married,24500,3.0,12,1,32.0,2,9,1,5,3,3,10.569413841807778
2222,2.0,4.0,4.0,0,Travel_Rarely,Research & Development,7,3,Life Sciences,3,Research Scientist,Divorced,50930,2.0,16,1,31.0,3,7,0,0,3,3,7.494744680850833
2223,1.0,2.0,3.0,0,Travel_Rarely,Research & Development,1,3,Medical,2,Sales Executive,Single,53090,3.0,13,0,15.0,5,5,0,1,3,3,9.398778229448888
2224,2.0,3.0,3.0,1,Travel_Frequently,Sales,4,3,Life Sciences,2,Manager,Single,30570,1.0,19,0,1.0,3,1,0,0,3,3,7.304688232536111
2225,4.0,1.0,3.0,0,Travel_Rarely,Sales,3,3,Life Sciences,3,Sales Executive,Divorced,51210,7.0,13,0,8.0,4,3,0,2,3,3,7.4919032485875
2226,1.0,2.0,,0,Travel_Rarely,Research & Development,1,3,Medical,1,Laboratory Technician,Single,168560,3.0,12,1,9.0,3,3,1,0,3,3,7.301046647913611
2227,4.0,1.0,3.0,0,Travel_Frequently,Sales,2,1,Marketing,5,Manager,Divorced,26860,5.0,11,0,10.0,3,4,1,3,4,3,7.592990664845
2228,1.0,2.0,4.0,1,Travel_Rarely,Sales,20,3,Technical Degree,1,Research Scientist,Single,61800,1.0,14,1,1.0,2,1,0,0,1,3,8.002105442176667
2229,2.0,1.0,4.0,0,Travel_Rarely,Human Resources,11,4,Medical,4,Sales Executive,Married,66320,0.0,16,0,6.0,3,5,1,4,3,3,7.184841269841111
2230,1.0,4.0,2.0,0,Travel_Rarely,Sales,1,3,Marketing,2,Research Scientist,Single,35050,1.0,12,2,10.0,2,10,1,8,2,3,6.319475172074722
2231,3.0,1.0,2.0,0,Travel_Rarely,Research & Development,24,3,Other,3,Research Director,Married,63970,4.0,14,1,11.0,3,3,0,2,3,3,7.31443637621
2232,1.0,4.0,2.0,0,Travel_Rarely,Research & Development,23,4,Life Sciences,2,Sales Executive,Married,62740,7.0,14,2,17.0,0,6,1,2,3,3,7.791398225956945
2233,1.0,1.0,3.0,1,Travel_Rarely,Sales,16,4,Life Sciences,2,Research Scientist,Married,198590,3.0,19,0,6.0,3,3,2,2,2,3,7.192815217391111
2234,3.0,3.0,1.0,0,Non-Travel,Sales,8,4,Medical,1,Healthcare Representative,Single,75870,0.0,22,1,7.0,5,6,1,3,3,4,7.562411616161389
2235,1.0,1.0,4.0,0,Travel_Rarely,Research & Development,10,4,Other,2,Sales Representative,Married,42580,2.0,16,0,5.0,2,3,1,0,3,3,6.606830422125
2236,1.0,3.0,4.0,0,Travel_Rarely,Research & Development,3,2,Medical,2,Laboratory Technician,Married,43640,3.0,11,1,26.0,3,20,5,6,3,3,6.341896551723889
2237,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,5,1,Other,1,Manufacturing Director,Married,43350,1.0,15,1,5.0,5,5,0,3,3,3,9.695608412055556
2238,4.0,4.0,2.0,0,Travel_Rarely,Sales,4,3,Marketing,1,Research Scientist,Married,53260,4.0,14,1,7.0,2,4,0,3,3,3,7.510473995271667
2239,4.0,2.0,2.0,0,Travel_Rarely,Research & Development,9,2,Medical,1,Sales Executive,Married,32800,5.0,13,0,7.0,3,5,0,2,3,3,6.132323959762222
2240,2.0,3.0,2.0,0,Travel_Rarely,Research & Development,26,3,Medical,3,Sales Executive,Married,54850,2.0,17,2,7.0,2,4,0,3,3,3,10.501243607624167
2241,3.0,3.0,4.0,0,Non-Travel,Sales,3,2,Life Sciences,1,Sales Executive,Divorced,43420,3.0,11,1,11.0,6,8,0,7,2,3,6.365344868173056
2242,1.0,4.0,3.0,0,Travel_Rarely,Research & Development,16,3,Medical,2,Human Resources,Divorced,27820,1.0,19,1,13.0,5,13,9,9,3,3,6.728463693956945
2243,1.0,4.0,4.0,1,Travel_Rarely,Research & Development,18,1,Medical,1,Manufacturing Director,Divorced,59800,4.0,11,1,28.0,2,7,4,3,3,3,6.684526570048056
2244,1.0,1.0,4.0,1,Non-Travel,Research & Development,2,4,Medical,2,Manufacturing Director,Single,43810,2.0,15,2,11.0,1,1,0,0,2,3,9.386380887059723
2245,3.0,2.0,3.0,1,Travel_Frequently,Sales,2,3,Medical,2,Sales Executive,Single,25720,1.0,13,3,10.0,3,10,4,7,3,3,6.794415866483611
2246,2.0,1.0,3.0,0,Travel_Rarely,Sales,10,2,Marketing,1,Sales Executive,Divorced,38330,2.0,14,0,24.0,1,7,0,7,3,3,10.508590277777778
2247,4.0,2.0,3.0,0,Travel_Rarely,Research & Development,16,4,Life Sciences,3,Human Resources,Single,42440,9.0,13,0,8.0,3,3,0,2,3,3,6.730294540229722
2248,2.0,4.0,1.0,1,Travel_Frequently,Research & Development,7,4,Life Sciences,1,Laboratory Technician,Married,65000,6.0,23,1,7.0,5,2,2,2,3,4,10.276630532971945
2249,2.0,4.0,4.0,0,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Research Scientist,Married,184300,4.0,12,1,10.0,5,3,1,2,3,3,10.565856774495833
2250,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,24,3,Technical Degree,2,Research Scientist,Divorced,16010,4.0,12,0,15.0,3,2,2,2,3,3,7.085850767085
2251,1.0,3.0,3.0,1,Travel_Rarely,Research & Development,7,4,Medical,2,Research Scientist,Married,26940,1.0,16,1,2.0,3,2,2,2,3,3,7.4228834283
2252,4.0,2.0,3.0,0,Non-Travel,Research & Development,25,4,Other,1,Sales Executive,Divorced,31490,2.0,15,1,16.0,1,9,4,8,2,3,7.9851394700138885
2253,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,1,2,Technical Degree,1,Research Scientist,Single,176390,0.0,13,1,6.0,0,5,1,3,3,3,6.5138911564625
2254,3.0,3.0,3.0,0,Non-Travel,Research & Development,5,3,Life Sciences,1,Laboratory Technician,Single,23190,3.0,18,0,7.0,4,5,0,3,2,3,6.589474506974445
2255,4.0,2.0,2.0,0,Travel_Rarely,Research & Development,2,4,Technical Degree,2,Manager,Single,116910,4.0,20,0,35.0,2,9,8,8,3,4,6.901845760233889
2256,1.0,3.0,2.0,0,Travel_Rarely,Research & Development,7,3,Life Sciences,3,Laboratory Technician,Married,53240,2.0,19,0,20.0,2,3,1,2,1,3,6.786344907407222
2257,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,2,4,Life Sciences,3,Laboratory Technician,Divorced,167520,2.0,18,1,8.0,3,3,1,2,3,3,6.509148471615555
2258,4.0,2.0,2.0,0,Travel_Rarely,Research & Development,5,1,Other,3,Research Scientist,Single,52280,1.0,13,0,6.0,2,5,1,3,4,3,6.917345545976945
2259,4.0,1.0,3.0,0,Travel_Frequently,Human Resources,10,3,Medical,2,Sales Executive,Married,27000,0.0,14,3,5.0,2,4,0,3,3,3,7.285915103415
2260,4.0,1.0,3.0,0,Travel_Rarely,Research & Development,10,4,Life Sciences,1,Sales Representative,Single,192460,3.0,15,1,15.0,5,13,3,12,3,3,6.8737814357566664
2261,4.0,3.0,2.0,0,Travel_Rarely,Sales,1,2,Technical Degree,1,Laboratory Technician,Married,25060,8.0,22,0,4.0,3,2,2,2,3,4,6.127596200096111
2262,1.0,4.0,3.0,0,Travel_Frequently,Research & Development,8,4,Medical,1,Sales Executive,Single,60620,1.0,22,2,12.0,2,12,5,8,3,4,7.286386583678889
2263,1.0,3.0,2.0,0,Travel_Frequently,Research & Development,5,3,Life Sciences,5,Manufacturing Director,Married,43820,7.0,16,2,11.0,2,1,0,0,3,3,7.600639124293611
2264,3.0,3.0,2.0,0,Non-Travel,Research & Development,8,3,Life Sciences,1,Manufacturing Director,Divorced,21430,1.0,17,1,1.0,2,1,0,0,3,3,6.172838214783611
2265,2.0,3.0,2.0,0,Travel_Rarely,Sales,2,1,Life Sciences,3,Research Scientist,Married,61620,0.0,14,0,13.0,5,12,2,8,2,3,7.604345067049723
2266,3.0,2.0,3.0,0,Travel_Rarely,Research & Development,7,3,Technical Degree,2,Sales Executive,Divorced,50940,3.0,15,0,29.0,5,8,0,7,3,3,6.907296539960833
2267,2.0,1.0,2.0,0,Travel_Frequently,Research & Development,2,4,Medical,2,Sales Representative,Divorced,68770,7.0,20,0,16.0,3,14,6,9,3,4,6.293506172839445
2268,1.0,3.0,4.0,1,Travel_Frequently,Research & Development,2,3,Medical,1,Research Scientist,Married,22740,3.0,20,1,5.0,5,3,1,2,3,4,6.492943287036945
2269,1.0,2.0,1.0,1,Travel_Frequently,Research & Development,28,3,Medical,5,Research Scientist,Single,44340,5.0,17,3,7.0,1,5,0,0,3,3,7.808987142163889
2270,1.0,2.0,4.0,1,Travel_Rarely,Research & Development,7,1,Medical,1,Research Scientist,Single,62880,0.0,15,1,16.0,2,15,10,10,3,3,8.527089890319445
2271,4.0,3.0,3.0,0,Travel_Rarely,Sales,7,4,Other,4,Healthcare Representative,Married,25530,1.0,14,1,1.0,4,1,0,0,2,3,6.614800538423611
2272,2.0,1.0,2.0,1,Travel_Frequently,Sales,3,3,Life Sciences,2,Research Scientist,Single,76540,2.0,17,1,4.0,3,0,0,0,2,3,8.507790456431389
2273,4.0,2.0,3.0,0,Non-Travel,Research & Development,10,3,Life Sciences,2,Manager,Married,51600,1.0,17,1,1.0,3,1,0,0,1,3,7.406158172635278
2274,2.0,3.0,2.0,0,Travel_Frequently,Research & Development,5,2,Medical,2,Research Scientist,Single,171590,5.0,22,1,16.0,1,2,2,2,2,4,10.2962310066475
2275,3.0,3.0,3.0,0,Travel_Rarely,Sales,10,2,Life Sciences,1,Sales Executive,Divorced,128080,1.0,13,0,10.0,6,10,0,4,3,3,6.980078860640278
2276,3.0,3.0,4.0,0,Travel_Rarely,Research & Development,1,2,Life Sciences,3,Sales Executive,Divorced,102210,0.0,19,1,6.0,2,5,1,3,3,3,6.101316738816666
2277,4.0,3.0,3.0,0,Travel_Rarely,Sales,20,3,Marketing,2,Research Scientist,Married,47790,0.0,14,1,4.0,6,3,1,2,3,3,10.700993369913055
2278,1.0,2.0,3.0,0,Travel_Rarely,Research & Development,7,2,Life Sciences,2,Research Scientist,Married,37370,8.0,22,2,8.0,2,5,0,2,3,4,7.897586956521667
2279,3.0,3.0,2.0,0,Travel_Rarely,Research & Development,8,4,Medical,2,Sales Representative,Married,23660,3.0,17,0,11.0,5,5,1,2,2,3,10.884125781625556
2280,3.0,1.0,2.0,1,Travel_Frequently,Sales,1,3,Marketing,2,Laboratory Technician,Single,17060,7.0,12,0,8.0,3,0,0,0,3,3,7.586788268955556
2281,1.0,3.0,1.0,0,Travel_Rarely,Sales,8,4,Marketing,1,Laboratory Technician,Divorced,163070,1.0,16,0,1.0,3,1,0,0,2,3,6.109356167608055
2282,3.0,1.0,3.0,0,Travel_Frequently,Research & Development,9,3,Life Sciences,2,Sales Executive,Single,59330,0.0,11,0,5.0,3,4,1,3,3,3,7.035802600472778
2283,3.0,1.0,3.0,0,Travel_Rarely,Research & Development,5,4,Life Sciences,1,Research Scientist,Married,34240,4.0,11,0,10.0,3,3,1,2,3,3,6.407399758453889
2284,4.0,2.0,3.0,0,Travel_Frequently,Research & Development,8,1,Medical,1,Research Scientist,Married,40370,0.0,14,0,4.0,2,3,0,2,1,3,7.1170463367297225
2285,3.0,2.0,2.0,0,Travel_Rarely,Research & Development,5,1,Technical Degree,2,Laboratory Technician,Married,25590,1.0,11,0,8.0,3,8,1,7,2,3,5.986555100181945
2286,4.0,3.0,3.0,0,Travel_Rarely,Research & Development,15,4,Life Sciences,1,Sales Executive,Single,62010,2.0,15,3,14.0,2,0,0,0,2,3,8.492564279155
2287,3.0,4.0,4.0,0,Travel_Rarely,Research & Development,7,3,Life Sciences,3,Laboratory Technician,Single,44030,2.0,20,0,10.0,3,5,0,0,2,4,7.435967391304167
2288,2.0,4.0,3.0,0,Travel_Frequently,Sales,10,3,Life Sciences,4,Research Scientist,Divorced,37610,3.0,12,0,26.0,3,14,1,12,2,3,6.972867149758334
2289,1.0,1.0,1.0,1,Travel_Rarely,Research & Development,5,3,Life Sciences,2,Research Scientist,Single,109340,6.0,17,2,11.0,2,9,0,7,3,3,6.550877068557778
2290,4.0,1.0,4.0,0,Travel_Rarely,Sales,26,1,Marketing,1,Sales Representative,Married,107610,3.0,11,1,24.0,5,20,14,17,2,3,7.896398071625278
2291,2.0,2.0,3.0,0,Travel_Rarely,Sales,6,1,Technical Degree,2,Laboratory Technician,Single,51750,4.0,17,1,9.0,2,2,2,2,4,3,7.128395981087222
2292,3.0,2.0,4.0,0,Travel_Rarely,Research & Development,4,2,Life Sciences,3,Manufacturing Director,Married,138260,8.0,11,0,23.0,1,13,5,1,2,3,7.025510973936667
2293,4.0,2.0,1.0,0,Travel_Rarely,Research & Development,23,4,Life Sciences,2,Research Scientist,Single,63340,1.0,14,0,11.0,2,11,3,3,4,3,6.211119179345277
2294,1.0,3.0,3.0,0,Travel_Rarely,Research & Development,2,4,Medical,2,Manager,Single,49360,0.0,19,1,5.0,2,4,1,2,2,3,7.679793981481389
2295,4.0,1.0,1.0,1,Travel_Rarely,Research & Development,2,3,Medical,2,Research Director,Single,47750,3.0,15,1,15.0,3,5,1,0,4,3,7.5913497003225
2296,4.0,3.0,3.0,0,Travel_Rarely,Human Resources,2,3,Human Resources,2,Manufacturing Director,Married,28180,1.0,13,1,10.0,2,10,8,6,3,3,10.290171738128056
